# wavelength intensity
0.6151008 3.41e-12
0.6152008 1.28e-14
0.6153008 2.67e-17
0.6154008 3.09e-20
0.6155008 1.99e-23
0.6156008 2.06e-26
0.6157008 3.53e-23
0.6158008 5.13e-20
0.6159008 4.17e-17
0.6160008 1.89e-14
0.6161008 4.80e-12
0.6162008 6.79e-10
0.6163008 5.37e-08
0.6164008 2.37e-06
0.6165008 5.84e-05
0.6166008 8.04e-04
0.6167008 6.18e-03
0.6168008 2.65e-02
0.6169008 6.35e-02
0.6170008 8.50e-02
0.6171008 6.35e-02
0.6172008 2.65e-02
0.6173008 6.18e-03
0.6174008 8.04e-04
0.6175008 5.84e-05
0.6176008 2.37e-06
0.6177008 5.37e-08
0.6178008 6.79e-10
0.6179008 4.80e-12
0.6180008 1.89e-14
0.6181008 4.17e-17
0.6182008 5.13e-20
0.6183008 3.53e-23
0.6184008 1.35e-26
0.6185008 2.90e-30
0.6186008 3.47e-34
0.6187008 2.32e-38
0.6188008 8.65e-43
0.6189008 1.80e-47
0.6190008 2.10e-52
0.6191008 1.36e-57
0.6192008 4.94e-63
0.6193008 1.00e-68
0.6194008 1.13e-74
0.6195008 7.15e-81
0.6196008 2.52e-87
0.6197008 4.97e-94
0.6198008 5.47e-101
0.6199008 3.36e-108
0.6200008 1.15e-115
0.6201008 2.21e-123
0.6202008 2.36e-131
0.6203008 1.41e-139
0.6204008 4.70e-148
0.6205008 8.76e-157
0.6206008 9.11e-166
0.6207008 5.29e-175
0.6208008 1.72e-184
0.6209008 3.11e-194
0.6210008 3.14e-204
0.6211008 1.77e-214
0.6212008 5.60e-225
0.6213008 9.86e-236
0.6214008 9.70e-247
0.6215008 5.32e-258
0.6216008 1.63e-269
0.6217008 2.80e-281
0.6218008 2.67e-293
0.6219008 1.43e-305
0.6220008 4.26e-318
0.6221008 0.00e+00
0.6222008 0.00e+00
0.6223008 0.00e+00
0.6224008 0.00e+00
0.6225008 0.00e+00
0.6226008 0.00e+00
0.6227008 0.00e+00
0.6228008 0.00e+00
0.6229008 0.00e+00
0.6230008 0.00e+00
0.6231008 0.00e+00
0.6232008 0.00e+00
0.6233008 0.00e+00
0.6234008 0.00e+00
0.6235008 0.00e+00
0.6236008 0.00e+00
0.6237008 0.00e+00
0.6238008 0.00e+00
0.6239008 0.00e+00
0.6240008 0.00e+00
0.6241008 0.00e+00
0.6242008 0.00e+00
0.6243008 0.00e+00
0.6244008 0.00e+00
0.6245008 0.00e+00
0.6246008 0.00e+00
0.6247008 0.00e+00
0.6248008 0.00e+00
0.6249008 0.00e+00
0.6250008 0.00e+00
0.6251008 0.00e+00
0.6252008 0.00e+00
0.6253008 0.00e+00
0.6254008 0.00e+00
0.6255008 0.00e+00
0.6256008 0.00e+00
0.6257008 0.00e+00
0.6258008 0.00e+00
0.6259008 0.00e+00
0.6260008 0.00e+00
0.6261008 0.00e+00
0.6262008 0.00e+00
0.6263008 0.00e+00
0.6264008 0.00e+00
0.6265008 0.00e+00
0.6266008 0.00e+00
0.6267008 0.00e+00
0.6268008 0.00e+00
0.6269008 0.00e+00
0.6270008 0.00e+00
0.6271008 0.00e+00
0.6272008 0.00e+00
0.6273008 0.00e+00
0.6274008 0.00e+00
0.6275008 0.00e+00
0.6276008 0.00e+00
0.6277008 0.00e+00
0.6278008 0.00e+00
0.6279008 0.00e+00
0.6280008 0.00e+00
0.6281008 0.00e+00
0.6282008 0.00e+00
0.6283008 0.00e+00
0.6284008 0.00e+00
0.6285008 0.00e+00
0.6286008 0.00e+00
0.6287008 0.00e+00
0.6288008 0.00e+00
0.6289008 0.00e+00
0.6290008 0.00e+00
0.6291008 0.00e+00
0.6292008 0.00e+00
0.6293008 0.00e+00
0.6294008 0.00e+00
0.6295008 0.00e+00
0.6296008 0.00e+00
0.6297008 0.00e+00
0.6298008 0.00e+00
0.6299008 0.00e+00
0.6300008 0.00e+00
0.6301008 0.00e+00
0.6302008 0.00e+00
0.6303008 0.00e+00
0.6304008 0.00e+00
0.6305008 0.00e+00
0.6306008 0.00e+00
0.6307008 0.00e+00
0.6308008 0.00e+00
0.6309008 0.00e+00
0.6310008 0.00e+00
0.6311008 0.00e+00
0.6312008 0.00e+00
0.6313008 0.00e+00
0.6314008 0.00e+00
0.6315008 0.00e+00
0.6316008 0.00e+00
0.6317008 0.00e+00
0.6318008 0.00e+00
0.6319008 0.00e+00
0.6320008 0.00e+00
0.6321008 0.00e+00
0.6322008 0.00e+00
0.6323008 0.00e+00
0.6324008 0.00e+00
0.6325008 0.00e+00
0.6326008 0.00e+00
0.6327008 0.00e+00
0.6328008 0.00e+00
0.6329008 0.00e+00
0.6330008 0.00e+00
0.6331008 0.00e+00
0.6332008 0.00e+00
0.6333008 0.00e+00
0.6334008 0.00e+00
0.6335008 0.00e+00
0.6336008 0.00e+00
0.6337008 0.00e+00
0.6338008 0.00e+00
0.6339008 0.00e+00
0.6340008 0.00e+00
0.6341008 0.00e+00
0.6342008 0.00e+00
0.6343008 0.00e+00
0.6344008 0.00e+00
0.6345008 0.00e+00
0.6346008 0.00e+00
0.6347008 0.00e+00
0.6348008 0.00e+00
0.6349008 0.00e+00
0.6350008 0.00e+00
0.6351008 0.00e+00
0.6352008 0.00e+00
0.6353008 0.00e+00
0.6354008 0.00e+00
0.6355008 4.85e-319
0.6356008 5.90e-307
0.6357008 4.18e-295
0.6358008 1.73e-283
0.6359008 4.16e-272
0.6360008 5.83e-261
0.6361008 4.76e-250
0.6362008 2.26e-239
0.6363008 6.27e-229
0.6364008 1.01e-218
0.6365008 9.52e-209
0.6366008 5.22e-199
0.6367008 1.66e-189
0.6368008 3.10e-180
0.6369008 3.35e-171
0.6370008 2.12e-162
0.6371008 7.77e-154
0.6372008 1.66e-145
0.6373008 2.08e-137
0.6374008 1.51e-129
0.6375008 6.39e-122
0.6376008 1.57e-114
0.6377008 2.26e-107
0.6378008 1.89e-100
0.6379008 9.23e-94
0.6380008 2.62e-87
0.6381008 4.34e-81
0.6382008 4.18e-75
0.6383008 2.35e-69
0.6384008 7.67e-64
0.6385008 1.46e-58
0.6386008 1.62e-53
0.6387008 1.05e-48
0.6388008 3.95e-44
0.6389008 8.68e-40
0.6390008 1.11e-35
0.6391008 8.26e-32
0.6392008 3.58e-28
0.6393008 9.06e-25
0.6394008 1.33e-21
0.6395008 1.14e-18
0.6396008 5.71e-16
0.6397008 1.66e-13
0.6398008 2.82e-11
0.6399008 2.79e-09
0.6400008 1.60e-07
0.6401008 5.37e-06
0.6402008 1.05e-04
0.6403008 1.19e-03
0.6404008 7.91e-03
0.6405008 3.05e-02
0.6406008 6.87e-02
0.6407008 9.00e-02
0.6408008 6.87e-02
0.6409008 3.05e-02
0.6410008 7.91e-03
0.6411008 1.19e-03
0.6412008 1.05e-04
0.6413008 5.37e-06
0.6414008 1.60e-07
0.6415008 2.79e-09
0.6416008 2.82e-11
0.6417008 1.66e-13
0.6418008 5.71e-16
0.6419008 1.14e-18
0.6420008 1.33e-21
0.6421008 9.06e-25
0.6422008 3.58e-28
0.6423008 8.26e-32
0.6424008 1.11e-35
0.6425008 8.68e-40
0.6426008 3.95e-44
0.6427008 1.05e-48
0.6428008 1.62e-53
0.6429008 1.46e-58
0.6430008 7.67e-64
0.6431008 2.35e-69
0.6432008 4.18e-75
0.6433008 4.34e-81
0.6434008 2.62e-87
0.6435008 9.23e-94
0.6436008 1.89e-100
0.6437008 2.26e-107
0.6438008 1.57e-114
0.6439008 6.39e-122
0.6440008 1.51e-129
0.6441008 2.08e-137
0.6442008 1.66e-145
0.6443008 7.77e-154
0.6444008 2.12e-162
0.6445008 3.35e-171
0.6446008 3.10e-180
0.6447008 1.66e-189
0.6448008 5.22e-199
0.6449008 9.52e-209
0.6450008 1.01e-218
0.6451008 6.27e-229
0.6452008 2.26e-239
0.6453008 4.76e-250
0.6454008 5.83e-261
0.6455008 4.16e-272
0.6456008 1.73e-283
0.6457008 4.18e-295
0.6458008 5.90e-307
0.6459008 4.85e-319
0.6460008 0.00e+00
0.6461008 0.00e+00
0.6462008 0.00e+00
0.6463008 0.00e+00
0.6464008 0.00e+00
0.6465008 0.00e+00
0.6466008 0.00e+00
0.6467008 0.00e+00
0.6468008 0.00e+00
0.6469008 0.00e+00
0.6470008 0.00e+00
0.6471008 0.00e+00
0.6472008 0.00e+00
0.6473008 0.00e+00
0.6474008 0.00e+00
0.6475008 0.00e+00
0.6476008 0.00e+00
0.6477008 0.00e+00
0.6478008 0.00e+00
0.6479008 0.00e+00
0.6480008 0.00e+00
0.6481008 1.38e-318
0.6482008 9.69e-307
0.6483008 4.04e-295
0.6484008 1.00e-283
0.6485008 1.48e-272
0.6486008 1.30e-261
0.6487008 6.77e-251
0.6488008 2.10e-240
0.6489008 3.88e-230
0.6490008 4.26e-220
0.6491008 2.78e-210
0.6492008 1.08e-200
0.6493008 2.50e-191
0.6494008 3.43e-182
0.6495008 2.81e-173
0.6496008 1.36e-164
0.6497008 3.94e-156
0.6498008 6.79e-148
0.6499008 6.94e-140
0.6500008 4.23e-132
0.6501008 1.53e-124
0.6502008 3.29e-117
0.6503008 4.22e-110
0.6504008 3.21e-103
0.6505008 1.46e-96
0.6506008 3.92e-90
0.6507008 6.29e-84
0.6508008 5.99e-78
0.6509008 3.40e-72
0.6510008 1.15e-66
0.6511008 2.30e-61
0.6512008 2.74e-56
0.6513008 1.95e-51
0.6514008 8.22e-47
0.6515008 2.06e-42
0.6516008 3.08e-38
0.6517008 2.74e-34
0.6518008 1.45e-30
0.6519008 4.55e-27
0.6520008 8.50e-24
0.6521008 9.45e-21
0.6522008 6.25e-18
0.6523008 2.46e-15
0.6524008 5.75e-13
0.6525008 8.00e-11
0.6526008 6.62e-09
0.6527008 3.26e-07
0.6528008 9.55e-06
0.6529008 1.66e-04
0.6530008 1.72e-03
0.6531008 1.06e-02
0.6532008 3.89e-02
0.6533008 8.48e-02
0.6534008 1.10e-01
0.6535008 8.48e-02
0.6536008 3.89e-02
0.6537008 1.06e-02
0.6538008 1.72e-03
0.6539008 1.66e-04
0.6540008 9.55e-06
0.6541008 3.26e-07
0.6542008 6.62e-09
0.6543008 8.00e-11
0.6544008 5.75e-13
0.6545008 2.46e-15
0.6546008 6.25e-18
0.6547008 9.45e-21
0.6548008 8.50e-24
0.6549008 4.55e-27
0.6550008 1.45e-30
0.6551008 2.74e-34
0.6552008 3.08e-38
0.6553008 2.06e-42
0.6554008 8.22e-47
0.6555008 1.95e-51
0.6556008 2.74e-56
0.6557008 2.30e-61
0.6558008 1.15e-66
0.6559008 3.40e-72
0.6560008 5.99e-78
0.6561008 6.29e-84
0.6562008 3.92e-90
0.6563008 1.46e-96
0.6564008 3.21e-103
0.6565008 4.22e-110
0.6566008 3.29e-117
0.6567008 1.53e-124
0.6568008 4.23e-132
0.6569008 6.94e-140
0.6570008 6.83e-137
0.6571008 2.83e-129
0.6572008 7.07e-122
0.6573008 1.06e-114
0.6574008 9.57e-108
0.6575008 5.20e-101
0.6576008 1.70e-94
0.6577008 3.33e-88
0.6578008 3.93e-82
0.6579008 2.79e-76
0.6580008 1.19e-70
0.6581008 3.07e-65
0.6582008 4.74e-60
0.6583008 4.40e-55
0.6584008 2.46e-50
0.6585008 8.27e-46
0.6586008 1.67e-41
0.6587008 2.03e-37
0.6588008 1.49e-33
0.6589008 6.54e-30
0.6590008 1.73e-26
0.6591008 2.75e-23
0.6592008 2.64e-20
0.6593008 1.52e-17
0.6594008 5.25e-15
0.6595008 1.09e-12
0.6596008 1.37e-10
0.6597008 1.03e-08
0.6598008 4.67e-07
0.6599008 1.27e-05
0.6600008 2.08e-04
0.6601008 2.05e-03
0.6602008 1.22e-02
0.6603008 4.34e-02
0.6604008 9.31e-02
0.6605008 1.20e-01
0.6606008 9.31e-02
0.6607008 4.34e-02
0.6608008 1.22e-02
0.6609008 2.05e-03
0.6610008 2.08e-04
0.6611008 1.27e-05
0.6612008 4.67e-07
0.6613008 1.03e-08
0.6614008 1.37e-10
0.6615008 1.09e-12
0.6616008 5.25e-15
0.6617008 1.52e-17
0.6618008 2.64e-20
0.6619008 2.75e-23
0.6620008 1.73e-26
0.6621008 6.54e-30
0.6622008 1.49e-33
0.6623008 2.03e-37
0.6624008 1.67e-41
0.6625008 8.27e-46
0.6626008 2.46e-50
0.6627008 4.40e-55
0.6628008 4.74e-60
0.6629008 3.07e-65
0.6630008 1.19e-70
0.6631008 2.79e-76
0.6632008 3.93e-82
0.6633008 3.33e-88
0.6634008 1.70e-94
0.6635008 5.20e-101
0.6636008 9.57e-108
0.6637008 1.06e-114
0.6638008 7.07e-122
0.6639008 2.83e-129
0.6640008 6.83e-137
0.6641008 9.90e-145
0.6642008 8.64e-153
0.6643008 4.53e-161
0.6644008 1.43e-169
0.6645008 2.71e-178
0.6646008 3.09e-187
0.6647008 2.12e-196
0.6648008 8.76e-206
0.6649008 2.17e-215
0.6650008 3.25e-225
0.6651008 2.92e-235
0.6652008 1.57e-245
0.6653008 5.11e-256
0.6654008 9.99e-267
0.6655008 1.17e-277
0.6656008 8.30e-289
0.6657008 3.53e-300
0.6658008 9.01e-312
0.6659008 1.48e-323
0.6660008 0.00e+00
0.6661008 0.00e+00
0.6662008 0.00e+00
0.6663008 0.00e+00
0.6664008 0.00e+00
0.6665008 0.00e+00
0.6666008 0.00e+00
0.6667008 0.00e+00
0.6668008 0.00e+00
0.6669008 0.00e+00
0.6670008 0.00e+00
0.6671008 0.00e+00
0.6672008 0.00e+00
0.6673008 0.00e+00
0.6674008 0.00e+00
0.6675008 0.00e+00
0.6676008 0.00e+00
0.6677008 0.00e+00
0.6678008 0.00e+00
0.6679008 0.00e+00
0.6680008 0.00e+00
0.6681008 0.00e+00
0.6682008 0.00e+00
0.6683008 0.00e+00
0.6684008 0.00e+00
0.6685008 0.00e+00
0.6686008 0.00e+00
0.6687008 0.00e+00
0.6688008 0.00e+00
0.6689008 0.00e+00
0.6690008 0.00e+00
0.6691008 0.00e+00
0.6692008 0.00e+00
0.6693008 0.00e+00
0.6694008 0.00e+00
0.6695008 0.00e+00
0.6696008 0.00e+00
0.6697008 0.00e+00
0.6698008 0.00e+00
0.6699008 0.00e+00
0.6700008 0.00e+00
0.6701008 0.00e+00
0.6702008 0.00e+00
0.6703008 0.00e+00
0.6704008 0.00e+00
0.6705008 0.00e+00
0.6706008 0.00e+00
0.6707008 0.00e+00
0.6708008 0.00e+00
0.6709008 0.00e+00
0.6710008 0.00e+00
0.6711008 0.00e+00
0.6712008 0.00e+00
0.6713008 0.00e+00
0.6714008 0.00e+00
0.6715008 0.00e+00
0.6716008 0.00e+00
0.6717008 0.00e+00
0.6718008 0.00e+00
0.6719008 0.00e+00
0.6720008 0.00e+00
0.6721008 0.00e+00
0.6722008 0.00e+00
0.6723008 0.00e+00
0.6724008 0.00e+00
0.6725008 0.00e+00
0.6726008 0.00e+00
0.6727008 0.00e+00
0.6728008 0.00e+00
0.6729008 0.00e+00
0.6730008 0.00e+00
0.6731008 0.00e+00
0.6732008 0.00e+00
0.6733008 0.00e+00
0.6734008 0.00e+00
0.6735008 0.00e+00
0.6736008 0.00e+00
0.6737008 0.00e+00
0.6738008 0.00e+00
0.6739008 0.00e+00
0.6740008 0.00e+00
0.6741008 0.00e+00
0.6742008 0.00e+00
0.6743008 0.00e+00
0.6744008 0.00e+00
0.6745008 0.00e+00
0.6746008 0.00e+00
0.6747008 0.00e+00
0.6748008 0.00e+00
0.6749008 0.00e+00
0.6750008 0.00e+00
0.6751008 0.00e+00
0.6752008 0.00e+00
0.6753008 0.00e+00
0.6754008 0.00e+00
0.6755008 0.00e+00
0.6756008 0.00e+00
0.6757008 0.00e+00
0.6758008 0.00e+00
0.6759008 0.00e+00
0.6760008 0.00e+00
0.6761008 0.00e+00
0.6762008 0.00e+00
0.6763008 0.00e+00
0.6764008 0.00e+00
0.6765008 0.00e+00
0.6766008 0.00e+00
0.6767008 0.00e+00
0.6768008 0.00e+00
0.6769008 0.00e+00
0.6770008 0.00e+00
0.6771008 0.00e+00
0.6772008 0.00e+00
0.6773008 0.00e+00
0.6774008 0.00e+00
0.6775008 0.00e+00
0.6776008 0.00e+00
0.6777008 0.00e+00
0.6778008 0.00e+00
0.6779008 0.00e+00
0.6780008 0.00e+00
0.6781008 0.00e+00
0.6782008 0.00e+00
0.6783008 0.00e+00
0.6784008 0.00e+00
0.6785008 0.00e+00
0.6786008 0.00e+00
0.6787008 0.00e+00
0.6788008 0.00e+00
0.6789008 0.00e+00
0.6790008 0.00e+00
0.6791008 0.00e+00
0.6792008 0.00e+00
0.6793008 0.00e+00
0.6794008 0.00e+00
0.6795008 0.00e+00
0.6796008 0.00e+00
0.6797008 0.00e+00
0.6798008 0.00e+00
0.6799008 0.00e+00
0.6800008 0.00e+00
0.6801008 0.00e+00
0.6802008 0.00e+00
0.6803008 0.00e+00
0.6804008 0.00e+00
0.6805008 0.00e+00
0.6806008 0.00e+00
0.6807008 0.00e+00
0.6808008 0.00e+00
0.6809008 0.00e+00
0.6810008 0.00e+00
0.6811008 0.00e+00
0.6812008 0.00e+00
0.6813008 0.00e+00
0.6814008 0.00e+00
0.6815008 0.00e+00
0.6816008 0.00e+00
0.6817008 0.00e+00
0.6818008 0.00e+00
0.6819008 0.00e+00
0.6820008 0.00e+00
0.6821008 0.00e+00
0.6822008 0.00e+00
0.6823008 0.00e+00
0.6824008 0.00e+00
0.6825008 0.00e+00
0.6826008 0.00e+00
0.6827008 0.00e+00
0.6828008 0.00e+00
0.6829008 0.00e+00
0.6830008 0.00e+00
0.6831008 0.00e+00
0.6832008 0.00e+00
0.6833008 0.00e+00
0.6834008 0.00e+00
0.6835008 0.00e+00
0.6836008 0.00e+00
0.6837008 0.00e+00
0.6838008 0.00e+00
0.6839008 0.00e+00
0.6840008 0.00e+00
0.6841008 0.00e+00
0.6842008 0.00e+00
0.6843008 0.00e+00
0.6844008 0.00e+00
0.6845008 0.00e+00
0.6846008 0.00e+00
0.6847008 0.00e+00
0.6848008 0.00e+00
0.6849008 0.00e+00
0.6850008 0.00e+00
0.6851008 0.00e+00
0.6852008 0.00e+00
0.6853008 0.00e+00
0.6854008 0.00e+00
0.6855008 0.00e+00
0.6856008 0.00e+00
0.6857008 0.00e+00
0.6858008 0.00e+00
0.6859008 0.00e+00
0.6860008 0.00e+00
0.6861008 0.00e+00
0.6862008 0.00e+00
0.6863008 0.00e+00
0.6864008 0.00e+00
0.6865008 0.00e+00
0.6866008 0.00e+00
0.6867008 0.00e+00
0.6868008 0.00e+00
0.6869008 0.00e+00
0.6870008 0.00e+00
0.6871008 0.00e+00
0.6872008 0.00e+00
0.6873008 0.00e+00
0.6874008 0.00e+00
0.6875008 0.00e+00
0.6876008 0.00e+00
0.6877008 0.00e+00
0.6878008 0.00e+00
0.6879008 0.00e+00
0.6880008 0.00e+00
0.6881008 0.00e+00
0.6882008 0.00e+00
0.6883008 0.00e+00
0.6884008 0.00e+00
0.6885008 0.00e+00
0.6886008 0.00e+00
0.6887008 0.00e+00
0.6888008 0.00e+00
0.6889008 0.00e+00
0.6890008 0.00e+00
0.6891008 0.00e+00
0.6892008 0.00e+00
0.6893008 0.00e+00
0.6894008 0.00e+00
0.6895008 0.00e+00
0.6896008 0.00e+00
0.6897008 0.00e+00
0.6898008 0.00e+00
0.6899008 0.00e+00
0.6900008 0.00e+00
0.6901008 0.00e+00
0.6902008 0.00e+00
0.6903008 0.00e+00
0.6904008 0.00e+00
0.6905008 0.00e+00
0.6906008 0.00e+00
0.6907008 0.00e+00
0.6908008 0.00e+00
0.6909008 5.07e-317
0.6910008 6.36e-306
0.6911008 5.06e-295
0.6912008 2.55e-284
0.6913008 8.11e-274
0.6914008 1.64e-263
0.6915008 2.09e-253
0.6916008 1.69e-243
0.6917008 8.64e-234
0.6918008 2.80e-224
0.6919008 5.74e-215
0.6920008 7.45e-206
0.6921008 6.13e-197
0.6922008 3.19e-188
0.6923008 1.05e-179
0.6924008 2.19e-171
0.6925008 2.89e-163
0.6926008 2.42e-155
0.6927008 1.28e-147
0.6928008 4.28e-140
0.6929008 9.08e-133
0.6930008 1.22e-125
0.6931008 1.04e-118
0.6932008 5.58e-112
0.6933008 1.90e-105
0.6934008 4.10e-99
0.6935008 5.59e-93
0.6936008 4.83e-87
0.6937008 2.64e-81
0.6938008 9.16e-76
0.6939008 2.01e-70
0.6940008 2.79e-65
0.6941008 2.45e-60
0.6942008 1.36e-55
0.6943008 4.80e-51
0.6944008 1.07e-46
0.6945008 1.51e-42
0.6946008 1.35e-38
0.6947008 7.63e-35
0.6948008 2.73e-31
0.6949008 6.20e-28
0.6950008 8.89e-25
0.6951008 8.08e-22
0.6952008 4.65e-19
0.6953008 1.69e-16
0.6954008 3.90e-14
0.6955008 5.69e-12
0.6956008 5.26e-10
0.6957008 3.08e-08
0.6958008 1.14e-06
0.6959008 2.67e-05
0.6960008 3.96e-04
0.6961008 3.72e-03
0.6962008 2.22e-02
0.6963008 8.34e-02
0.6964008 1.99e-01
0.6965008 3.00e-01
0.6966008 2.87e-01
0.6967008 1.73e-01
0.6968008 6.64e-02
0.6969008 1.61e-02
0.6970008 2.47e-03
0.6971008 2.40e-04
0.6972008 1.47e-05
0.6973008 5.74e-07
0.6974008 1.41e-08
0.6975008 2.21e-10
0.6976008 2.18e-12
0.6977008 1.36e-14
0.6978008 5.40e-17
0.6979008 1.35e-19
0.6980008 2.15e-22
0.6981008 2.16e-25
0.6982008 1.37e-28
0.6983008 5.52e-32
0.6984008 1.41e-35
0.6985008 2.27e-39
0.6986008 2.32e-43
0.6987008 1.50e-47
0.6988008 6.13e-52
0.6989008 1.59e-56
0.6990008 2.61e-61
0.6991008 2.71e-66
0.6992008 1.78e-71
0.6993008 7.41e-77
0.6994008 1.95e-82
0.6995008 3.26e-88
0.6996008 3.44e-94
0.6997008 2.30e-100
0.6998008 9.73e-107
0.6999008 2.61e-113
0.7000008 4.42e-120
0.7001008 4.75e-127
0.7002008 3.23e-134
0.7003008 1.39e-141
0.7004008 3.78e-149
0.7005008 6.53e-157
0.7006008 7.13e-165
0.7007008 4.93e-173
0.7008008 2.16e-181
0.7009008 5.97e-190
0.7010008 1.05e-198
0.7011008 1.16e-207
0.7012008 8.18e-217
0.7013008 3.64e-226
0.7014008 1.02e-235
0.7015008 1.83e-245
0.7016008 3.73e-254
0.7017008 2.12e-244
0.7018008 8.16e-235
0.7019008 2.02e-225
0.7020008 3.19e-216
0.7021008 3.25e-207
0.7022008 2.12e-198
0.7023008 8.85e-190
0.7024008 2.37e-181
0.7025008 4.08e-173
0.7026008 4.50e-165
0.7027008 3.19e-157
0.7028008 1.45e-149
0.7029008 4.21e-142
0.7030008 7.86e-135
0.7031008 9.42e-128
0.7032008 7.23e-121
0.7033008 3.56e-114
0.7034008 1.13e-107
0.7035008 2.28e-101
0.7036008 2.97e-95
0.7037008 2.48e-89
0.7038008 1.32e-83
0.7039008 4.54e-78
0.7040008 9.99e-73
0.7041008 1.41e-67
0.7042008 1.28e-62
0.7043008 7.41e-58
0.7044008 2.76e-53
0.7045008 6.60e-49
0.7046008 1.01e-44
0.7047008 9.93e-41
0.7048008 6.26e-37
0.7049008 2.53e-33
0.7050008 6.56e-30
0.7051008 1.09e-26
0.7052008 1.16e-23
0.7053008 7.96e-21
0.7054008 3.49e-18
0.7055008 9.84e-16
0.7056008 1.78e-13
0.7057008 2.06e-11
0.7058008 1.53e-09
0.7059008 7.28e-08
0.7060008 2.22e-06
0.7061008 4.36e-05
0.7062008 5.48e-04
0.7063008 4.42e-03
0.7064008 2.28e-02
0.7065008 7.58e-02
0.7066008 1.61e-01
0.7067008 2.20e-01
0.7068008 1.93e-01
0.7069008 1.08e-01
0.7070008 3.89e-02
0.7071008 8.99e-03
0.7072008 1.33e-03
0.7073008 1.27e-04
0.7074008 7.71e-06
0.7075008 3.01e-07
0.7076008 7.56e-09
0.7077008 1.22e-10
0.7078008 1.25e-12
0.7079008 8.29e-15
0.7080008 3.52e-17
0.7081008 9.58e-20
0.7082008 1.67e-22
0.7083008 1.87e-25
0.7084008 1.34e-28
0.7085008 6.19e-32
0.7086008 1.83e-35
0.7087008 3.47e-39
0.7088008 4.21e-43
0.7089008 3.28e-47
0.7090008 1.64e-51
0.7091008 5.27e-56
0.7092008 1.08e-60
0.7093008 1.43e-65
0.7094008 1.21e-70
0.7095008 6.57e-76
0.7096008 2.29e-81
0.7097008 5.11e-87
0.7098008 7.31e-93
0.7099008 6.72e-99
0.7100008 3.96e-105
0.7101008 1.50e-111
0.7102008 3.63e-118
0.7103008 5.64e-125
0.7104008 5.62e-132
0.7105008 3.60e-139
0.7106008 1.48e-146
0.7107008 1.66e-152
0.7108008 4.56e-145
0.7109008 8.30e-138
0.7110008 9.80e-131
0.7111008 7.49e-124
0.7112008 3.71e-117
0.7113008 1.19e-110
0.7114008 2.47e-104
0.7115008 3.33e-98
0.7116008 2.90e-92
0.7117008 1.64e-86
0.7118008 6.00e-81
0.7119008 1.42e-75
0.7120008 2.18e-70
0.7121008 2.17e-65
0.7122008 1.40e-60
0.7123008 5.84e-56
0.7124008 1.58e-51
0.7125008 2.76e-47
0.7126008 3.13e-43
0.7127008 2.30e-39
0.7128008 1.09e-35
0.7129008 3.37e-32
0.7130008 6.73e-29
0.7131008 8.71e-26
0.7132008 7.30e-23
0.7133008 3.96e-20
0.7134008 1.39e-17
0.7135008 3.17e-15
0.7136008 4.67e-13
0.7137008 4.47e-11
0.7138008 2.76e-09
0.7139008 1.11e-07
0.7140008 2.88e-06
0.7141008 4.84e-05
0.7142008 5.27e-04
0.7143008 3.72e-03
0.7144008 1.70e-02
0.7145008 5.04e-02
0.7146008 9.66e-02
0.7147008 1.20e-01
0.7148008 9.66e-02
0.7149008 5.04e-02
0.7150008 1.70e-02
0.7151008 3.72e-03
0.7152008 5.27e-04
0.7153008 4.84e-05
0.7154008 2.88e-06
0.7155008 1.11e-07
0.7156008 2.76e-09
0.7157008 4.47e-11
0.7158008 4.67e-13
0.7159008 3.17e-15
0.7160008 1.39e-17
0.7161008 3.96e-20
0.7162008 7.30e-23
0.7163008 8.71e-26
0.7164008 6.73e-29
0.7165008 3.37e-32
0.7166008 1.09e-35
0.7167008 2.30e-39
0.7168008 3.13e-43
0.7169008 2.76e-47
0.7170008 1.58e-51
0.7171008 5.84e-56
0.7172008 1.40e-60
0.7173008 2.17e-65
0.7174008 2.18e-70
0.7175008 1.42e-75
0.7176008 6.00e-81
0.7177008 1.56e-85
0.7178008 4.13e-80
0.7179008 7.97e-75
0.7180008 1.00e-69
0.7181008 8.25e-65
0.7182008 4.42e-60
0.7183008 1.55e-55
0.7184008 3.53e-51
0.7185008 5.26e-47
0.7186008 5.11e-43
0.7187008 3.24e-39
0.7188008 1.34e-35
0.7189008 3.61e-32
0.7190008 6.35e-29
0.7191008 7.30e-26
0.7192008 5.47e-23
0.7193008 2.67e-20
0.7194008 8.52e-18
0.7195008 1.77e-15
0.7196008 2.41e-13
0.7197008 2.13e-11
0.7198008 1.23e-09
0.7199008 4.65e-08
0.7200008 1.14e-06
0.7201008 1.84e-05
0.7202008 1.92e-04
0.7203008 1.31e-03
0.7204008 5.85e-03
0.7205008 1.70e-02
0.7206008 3.23e-02
0.7207008 4.00e-02
0.7208008 3.23e-02
0.7209008 1.70e-02
0.7210008 5.85e-03
0.7211008 1.31e-03
0.7212008 1.92e-04
0.7213008 1.84e-05
0.7214008 1.14e-06
0.7215008 4.65e-08
0.7216008 1.23e-09
0.7217008 2.13e-11
0.7218008 2.41e-13
0.7219008 1.77e-15
0.7220008 8.52e-18
0.7221008 2.67e-20
0.7222008 5.47e-23
0.7223008 7.30e-26
0.7224008 6.35e-29
0.7225008 3.61e-32
0.7226008 1.34e-35
